84 	  0.207 		12.4744		  11.2184		0.133552
85 	  0.212 		12.1802		  10.9538		0.128868
86 	  0.212 		12.1802		  10.9538		0.127369
87 	  0.214 		12.0664		  10.8514		0.124729
88 	  0.212 		12.1802		  10.9538		0.124475
89 	  0.211 		12.2379		  11.0057		0.123659
90 	  0.207 		12.4744		  11.2184		0.124648
91 	  0.21 		12.2962		  11.0581		0.121518
92 	  0.247 		10.4543		  9.40162		0.102192
93 	  0.212 		12.1802		  10.9538		0.117783
94 	  0.21 		12.2962		  11.0581		0.117639
95 	  0.211 		12.2379		  11.0057		0.115849
96 	  0.208 		12.4144		  11.1644		0.116296
97 	  0.212 		12.1802		  10.9538		0.112926
98 	  0.213 		12.123		  10.9023		0.111248
99 	  0.213 		12.123		  10.9023		0.110125
100 	  0.215 		12.0102		  10.8009		0.108009
 executing farm code
1 	  2.19963 		1		  1.05572		1.05572
2 	  1.30981 		1.67935		  1.77293		0.886464
3 	  0.887128 		2.4795		  2.61766		0.872554
4 	  0.673669 		3.26515		  3.44709		0.861773
5 	  0.606541 		3.62651		  3.8286		0.765719
6 	  0.590261 		3.72654		  3.93419		0.655699
7 	  0.560588 		3.92379		  4.14244		0.591777
8 	  0.482288 		4.56082		  4.81497		0.601871
9 	  0.278812 		7.88929		  8.32891		0.925434
10 	  0.254048 		8.65832		  9.14079		0.914079
11 	  0.235647 		9.33443		  9.85457		0.89587
12 	  0.511797 		4.29786		  4.53735		0.378112
13 	  0.465232 		4.72803		  4.99149		0.383961
14 	  0.447572 		4.91458		  5.18844		0.370603
15 	  0.43891 		5.01157		  5.29083		0.352722
16 	  0.267118 		8.23468		  8.69354		0.543346
17 	  0.271588 		8.09914		  8.55045		0.502968
18 	  0.251884 		8.73271		  9.21932		0.512185
19 	  0.262014 		8.39509		  8.86289		0.466468
20 	  0.241549 		9.10635		  9.61378		0.480689
21 	  0.263242 		8.35592		  8.82154		0.420073
22 	  0.262911 		8.36644		  8.83265		0.401484
23 	  0.255224 		8.61843		  9.09867		0.395595
24 	  0.23763 		9.25653		  9.77234		0.407181
25 	  0.245593 		8.9564		  9.45548		0.378219
26 	  0.2863 		7.68295		  8.11107		0.311964
27 	  0.27815 		7.90807		  8.34873		0.309212
28 	  0.27723 		7.93431		  8.37644		0.299159
29 	  0.269193 		8.1712		  8.62652		0.297466
30 	  0.27757 		7.9246		  8.36618		0.278873
31 	  0.273181 		8.05191		  8.50059		0.274213
32 	  0.281888 		7.80321		  8.23802		0.257438
33 	  0.275039 		7.99752		  8.44317		0.255854
34 	  0.277602 		7.92368		  8.36521		0.246036
35 	  0.26632 		8.25935		  8.71959		0.249131
36 	  0.263446 		8.34945		  8.81471		0.244853
37 	  0.268667 		8.1872		  8.64341		0.233606
38 	  0.294218 		7.47619		  7.89279		0.207705
39 	  0.27395 		8.02931		  8.47673		0.217352
40 	  0.275528 		7.98333		  8.42818		0.210705
41 	  0.254359 		8.64774		  9.12962		0.222674
42 	  0.267458 		8.22421		  8.68248		0.206726
43 	  0.265857 		8.27373		  8.73477		0.203134
44 	  0.259976 		8.4609		  8.93236		0.203008
45 	  0.24822 		8.86161		  9.35541		0.207898
46 	  0.257063 		8.55677		  9.03358		0.196382
47 	  0.247197 		8.89829		  9.39413		0.199875
48 	  0.249471 		8.81718		  9.3085		0.193927
49 	  0.271203 		8.11064		  8.56259		0.174747
50 	  0.251682 		8.73972		  9.22672		0.184534
51 	  0.266855 		8.24279		  8.7021		0.170629
52 	  0.28204 		7.799		  8.23358		0.158338
53 	  0.249955 		8.8001		  9.29047		0.175292
54 	  0.265332 		8.2901		  8.75205		0.162075
55 	  0.259221 		8.48554		  8.95838		0.16288
56 	  0.272801 		8.06313		  8.51243		0.152008
57 	  0.254641 		8.63816		  9.11951		0.159991
58 	  0.263367 		8.35196		  8.81735		0.152023
59 	  0.255434 		8.61134		  9.09119		0.154088
60 	  0.28595 		7.69236		  8.121		0.13535
61 	  0.260472 		8.44478		  8.91535		0.146153
62 	  0.258165 		8.52025		  8.99502		0.145081
63 	  0.280075 		7.85372		  8.29135		0.131609
64 	  0.295162 		7.45228		  7.86754		0.12293
65 	  0.27787 		7.91604		  8.35715		0.128571
66 	  0.284889 		7.72101		  8.15124		0.123504
67 	  0.258633 		8.50483		  8.97875		0.134011
68 	  0.292123 		7.52981		  7.94939		0.116903
69 	  0.271198 		8.11079		  8.56275		0.124098
70 	  0.273981 		8.0284		  8.47577		0.121082
71 	  0.267542 		8.22163		  8.67976		0.12225
72 	  0.263006 		8.36342		  8.82946		0.122631
73 	  0.278505 		7.89799		  8.33809		0.11422
74 	  0.263444 		8.34952		  8.81478		0.119119
75 	  0.302448 		7.27275		  7.67801		0.102374
76 	  0.290025 		7.58428		  8.0069		0.105354
77 	  0.29231 		7.52499		  7.94431		0.103173
78 	  0.307127 		7.16196		  7.56104		0.0969364
79 	  0.32138 		6.84433		  7.22571		0.0914647
80 	  0.300454 		7.32102		  7.72897		0.0966121
81 	  0.308412 		7.13212		  7.52954		0.0929573
82 	  0.288568 		7.62257		  8.04732		0.0981381
83 	  0.284149 		7.74111		  8.17247		0.0984635
84 	  0.300471 		7.32061		  7.72853		0.0920063
85 	  0.300768 		7.31338		  7.7209		0.0908341
86 	  0.302589 		7.26937		  7.67444		0.0892376
87 	  0.287651 		7.64687		  8.07298		0.0927928
88 	  0.324357 		6.78151		  7.1594		0.0813568
89 	  0.328803 		6.68981		  7.06259		0.0793549
90 	  0.296765 		7.41203		  7.82505		0.086945
91 	  0.304398 		7.22616		  7.62883		0.0838333
92 	  0.284704 		7.72602		  8.15654		0.0886581
93 	  0.33918 		6.48514		  6.84651		0.0736184
94 	  0.32485 		6.77122		  7.14853		0.0760482
95 	  0.304693 		7.21917		  7.62144		0.0802257
96 	  0.340907 		6.45229		  6.81183		0.0709565
97 	  0.293746 		7.4882		  7.90547		0.0814997
98 	  0.322781 		6.81462		  7.19435		0.0734118
99 	  0.326661 		6.73368		  7.1089		0.0718071
100 	  0.310604 		7.08178		  7.4764		0.074764
